campaign_code,Date,Profile name,Profile followers,Platform,Content type,Media type,Labels,Total impressions,Total reach,Engagements,Total likes,Total comments,Total shares,Saves,Media views,Exits,Taps forward,Taps back,Completion rate,Video view count,Content ID
Pejac_Repeat_26,2026-02-04 12:15:44,Avant Arte,2888956,instagram,story,photo,Edition;Pejac_Repeat_26,6999,5905,0,,0,1,,6999,256,4604,250,0.2698957,,17876303424496023
Pejac_Repeat_26,2026-02-04 12:15:23,Avant Arte,2888956,instagram,story,photo,Edition;Pejac_Repeat_26,9105,7577,0,,0,4,,9105,616,4556,87,0.42240527,,18081352445217067
AiWeiwei_SelfPortrait_26,2026-02-03 14:00:49,Avant Insiders,73553,instagram,story,photo,AiWeiwei_SelfPortrait_26;Edition,692,566,0,,0,0,,692,65,410,8,0.3020231,,18092392943053210
AiWeiwei_SelfPortrait_26,2026-02-03 13:59:35,Avant Arte,2888374,instagram,story,photo,AiWeiwei_SelfPortrait_26;Edition,5778,4992,0,,0,0,,5778,604,4226,150,0.13811007,,18120641782599415
Pejac_Repeat_26,2026-02-03 12:28:37,Avant Arte,2888332,instagram,story,photo,Edition;Pejac_Repeat_26,6744,5911,0,,0,1,,6744,225,4704,199,0.2396204,,17890756188288125
Pejac_Repeat_26,2026-02-03 12:27:58,Avant Arte,2888332,instagram,story,photo,Edition;Pejac_Repeat_26,7022,6142,0,,0,1,,7022,218,4857,208,0.24765024,,18105188572700774
Pejac_Repeat_26,2026-02-03 12:27:19,Avant Arte,2888332,instagram,story,photo,Edition;Pejac_Repeat_26,7740,6486,0,,0,2,,7740,326,4874,314,0.2875969,,18335220973213422
Pejac_Repeat_26,2026-02-03 12:25:11,Avant Arte,2888281,instagram,story,photo,Edition;Pejac_Repeat_26,0,0,0,,0,0,,0,,,,,,17970956483846607
Pejac_Repeat_26,2026-02-03 12:24:37,Avant Arte,2888281,instagram,story,photo,Edition;Pejac_Repeat_26,0,0,0,,0,0,,0,,,,,,18075428153085134
Pejac_Repeat_26,2026-02-03 12:23:54,Avant Arte,2888281,instagram,story,photo,Edition;Pejac_Repeat_26,9792,8028,0,,0,1,,9792,627,4823,105,0.43270016,,18078643685594019
JeanMichel_LE_25,2026-02-02 16:00:17,Avant Arte,2887599,instagram,collaboration,reel,Edition;JeanMichel_LE_25,82456,59156,888,677,13,135,63,82456,,,,,82456,17875707672403124
JeanMichel_LE_25,2026-02-02 16:00:00,Avant Arte,13563,twitter,post,photo,Edition;JeanMichel_LE_25,335,,21,2,0,0,,,,,,,,2018353718950023220
JeanMichel_LE_25,2026-02-02 16:00:00,Avant Insiders,73553,instagram,post,carousel,Edition;JeanMichel_LE_25,3243,1448,59,52,1,2,4,3243,,,,,,18115381987528872
JeanMichel_LE_25,2026-02-02 15:59:04,Avant Arte,2887599,instagram,story,photo,Edition;JeanMichel_LE_25,7718,6382,0,,0,3,,7718,831,4279,133,0.32067892,,18085638635519022
JeanMichel_LE_25,2026-02-02 15:58:16,Avant Insiders,73553,instagram,story,photo,Edition;JeanMichel_LE_25,456,387,0,,0,0,,456,61,303,8,0.18421052,,18151157128449219
Pejac_Repeat_26,2026-02-02 12:01:58,Avant Insiders,73553,instagram,story,photo,Edition;Pejac_Repeat_26,417,362,0,,0,0,,417,32,330,15,0.09592326,,18334618993244795
Pejac_Repeat_26,2026-02-02 12:01:51,Avant Insiders,73553,instagram,story,photo,Edition;Pejac_Repeat_26,436,380,0,,0,0,,436,20,361,22,0.07568807,,17881410597458597
Pejac_Repeat_26,2026-02-02 12:01:21,Avant Insiders,73553,instagram,story,photo,Edition;Pejac_Repeat_26,470,402,0,,0,0,,470,27,368,14,0.12978724,,18065379977556570
Pejac_Repeat_26,2026-02-02 12:01:03,Avant Insiders,73553,instagram,story,photo,Edition;Pejac_Repeat_26,569,474,0,,0,0,,569,41,345,11,0.30228472,,18125123839551238
JeanMichel_LE_25,2026-02-02 12:00:02,Avant Arte,13563,twitter,post,photo,Edition;JeanMichel_LE_25,,,,0,0,0,,,,,,,,2018293329230995483
Pejac_Repeat_26,2026-02-02 11:59:09,Avant Arte,2887601,instagram,story,photo,Edition;Pejac_Repeat_26,7205,6289,0,,0,1,,7205,315,5313,197,0.19153365,,18081708656256098
Pejac_Repeat_26,2026-02-02 11:59:01,Avant Arte,2887601,instagram,story,photo,Edition;Pejac_Repeat_26,7489,6483,0,,0,1,,7489,220,5526,224,0.20283082,,18107226115691966
Pejac_Repeat_26,2026-02-02 11:58:37,Avant Arte,2887601,instagram,story,photo,Edition;Pejac_Repeat_26,8114,6989,0,,0,1,,8114,347,5612,202,0.24069509,,18105830851700481
Pejac_Repeat_26,2026-02-02 11:58:29,Avant Arte,2887601,instagram,story,photo,Edition;Pejac_Repeat_26,10693,8795,0,,0,3,,10693,738,5583,89,0.4005424,,18306299746280558
Pejac_Repeat_26,2026-02-01 12:16:36,Avant Insiders,73560,instagram,story,photo,Edition;Pejac_Repeat_26,460,419,0,,0,0,,460,51,323,7,0.17173913,,18309022156255954
Pejac_Repeat_26,2026-02-01 12:15:49,Avant Insiders,73560,instagram,story,video,Edition;Pejac_Repeat_26,585,527,0,,0,1,,585,62,351,10,0.2769231,,17856875208608457
Pejac_Repeat_26,2026-02-01 12:14:40,Avant Arte,2886684,instagram,story,photo,Edition;Pejac_Repeat_26,10029,8991,1,,1,0,,10029,1056,7458,76,0.14348389,,18126717292553599
Pejac_Repeat_26,2026-02-01 12:13:40,Avant Arte,2886684,instagram,story,video,Edition;Pejac_Repeat_26,15509,13415,0,,0,1,,15509,1233,7816,88,0.4108582,,18085377668239423
Pejac_Repeat_26,2026-01-31 12:22:53,Avant Insiders,73563,instagram,story,photo,Edition;Pejac_Repeat_26,468,427,0,,0,0,,468,57,337,11,0.13461539,,18120044053600662
Pejac_Repeat_26,2026-01-31 12:21:51,Avant Insiders,73563,instagram,story,video,Edition;Pejac_Repeat_26,580,518,0,,0,0,,580,48,350,8,0.3,,18121686097572907
Pejac_Repeat_26,2026-01-31 12:19:32,Avant Arte,2885501,instagram,story,photo,Edition;Pejac_Repeat_26,8865,7949,0,,0,0,,8865,961,6589,63,0.14122956,,17939261103118159
Pejac_Repeat_26,2026-01-31 12:18:19,Avant Arte,2885501,instagram,story,video,Edition;Pejac_Repeat_26,13237,11682,0,,0,1,,13237,1014,6872,81,0.39812645,,17962735920013514
AiWeiwei_SelfPortrait_26,2026-01-30 16:07:44,Avant Arte,2884728,instagram,post,carousel,AiWeiwei_SelfPortrait_26;Edition,139396,37733,924,811,4,30,62,139396,,,,,,18116618857607336
EmCooper_TL_25,2026-01-30 14:00:50,Avant Arte,2884650,instagram,story,photo,Edition;EmCooper_TL_25,7832,6904,0,,0,2,,7832,740,5654,124,0.16777323,,18151755718449699
Pejac_Repeat_26,2026-01-30 14:00:43,Avant Arte,2884650,instagram,story,photo,Edition;Pejac_Repeat_26,7092,6532,1,,1,0,,7092,337,5729,90,0.13197969,,18012536810660724
Pejac_Repeat_26,2026-01-30 14:00:14,Avant Arte,2884650,instagram,story,video,Edition;Pejac_Repeat_26,10468,9382,1,,1,1,,10468,767,5623,73,0.3825946,,18445641499100807
EmCooper_TL_25,2026-01-30 14:00:02,Avant Arte,13574,twitter,post,photo,Edition;EmCooper_TL_25,404,,30,5,0,0,,,,,,,,2017236366262968394
LeeUfan_LE_26,2026-01-29 14:01:17,Avant Insiders,73566,instagram,story,photo,Edition;LeeUfan_LE_26,466,366,0,,0,0,,466,57,290,13,0.2274678,,18388750576149485
LeeUfan_From_25,2026-01-29 14:00:04,Avant Arte,2883605,instagram,story,photo,Edition;LeeUfan_From_25,7980,6904,0,,0,0,,7980,951,5504,113,0.17694235,,17875383108480999
LeeUfan_From_25,2026-01-29 14:00:00,Avant Arte,2883605,instagram,post,carousel,Edition;LeeUfan_From_25,110934,28191,524,463,4,18,37,110934,,,,,,18073678913615308
TomasSanchez_TL_26,2026-01-29 12:00:37,Avant Arte,2883521,instagram,story,photo,Edition;TomasSanchez_TL_26,8971,7924,0,,0,0,,8971,1004,5608,87,0.2532605,,17996668784731484
TomasSanchez_TL_26,2026-01-29 12:00:15,Avant Insiders,73565,instagram,story,photo,Edition;TomasSanchez_TL_26,433,378,0,,0,0,,433,52,272,9,0.23094688,,18388485682198264
TomasSanchez_TL_26,2026-01-29 11:59:48,Avant Arte,13574,twitter,post,photo,Edition;TomasSanchez_TL_26,615,,44,8,0,2,,,,,,,,2016843719123612023
TomasSanchez_TL_26,2026-01-28 17:01:01,Avant Insiders,73570,instagram,story,photo,Edition;TomasSanchez_TL_26,367,316,0,,0,0,,367,49,244,22,0.14168938,,17878385412467139
FerrariSh_LE_26,2026-01-28 17:00:53,Avant Insiders,73570,instagram,story,photo,Edition;FerrariSh_LE_26,398,342,0,,0,0,,398,32,283,14,0.17336683,,17895828114388668
FerrariSh_LE_26,2026-01-28 17:00:08,Avant Arte,2882732,instagram,story,photo,Edition;FerrariSh_LE_26,7633,6798,0,,0,0,,7633,909,5321,149,0.16428664,,18071053748627843
TomasSanchez_TL_26,2026-01-28 17:00:00,Avant Arte,13570,twitter,post,photo,Edition;TomasSanchez_TL_26,650,,58,14,0,1,,,,,,,,2016556879468458359
TomasSanchez_TL_26,2026-01-28 17:00:00,Avant Insiders,73570,instagram,post,carousel,Edition;TomasSanchez_TL_26,2132,1000,42,40,0,1,1,2132,,,,,,18107575000671436
TomasSanchez_TL_26,2026-01-28 17:00:00,Avant Arte,2882732,instagram,post,carousel,Edition;TomasSanchez_TL_26,147558,41940,2669,2443,8,62,134,147558,,,,,,18107451799675134
AiWeiwei_SelfPortrait_26,2026-01-28 14:02:37,Avant Arte,2882697,instagram,story,photo,AiWeiwei_SelfPortrait_26;Edition,9055,7952,0,,0,3,,9055,974,5543,136,0.26526782,,17979007952809010
AiWeiwei_SelfPortrait_26,2026-01-28 14:00:03,Avant Insiders,73565,instagram,story,photo,AiWeiwei_SelfPortrait_26;Edition,471,386,0,,0,0,,471,59,268,20,0.26326963,,18092513854950505
AiWeiwei_SelfPortrait_26,2026-01-28 14:00:01,Avant Arte,13568,twitter,post,photo,AiWeiwei_SelfPortrait_26;Edition,4564,,235,43,3,6,,,,,,,,2016511584542110066
AiWeiwei_SelfPortrait_26,2026-01-28 14:00:00,Avant Insiders,73568,instagram,post,carousel,AiWeiwei_SelfPortrait_26;Edition,2155,951,41,37,0,1,3,2155,,,,,,18011918369818272
MaurizioC_LE_26,2026-01-27 18:00:12,Avant Arte,2881759,instagram,story,photo,Edition;MaurizioC_LE_26,5674,4819,1,,1,3,,5674,738,3912,94,0.16390553,,18118435948599618
MaurizioC_LE_26,2026-01-27 18:00:00,Avant Arte,2881759,instagram,post,carousel,Edition;MaurizioC_LE_26,346115,131460,3541,2889,63,388,184,346115,,,,,,18440581699104450
TomasSanchez_TL_26,2026-01-27 17:02:44,Avant Insiders,73562,instagram,story,photo,Edition;TomasSanchez_TL_26,465,385,0,,0,0,,465,48,315,24,0.16774194,,18118056715582081
TomasSanchez_TL_26,2026-01-27 17:02:37,Avant Insiders,73562,instagram,story,photo,Edition;TomasSanchez_TL_26,269,220,0,,0,0,,269,21,194,11,0.1598513,,17992325195911291
TomasSanchez_TL_26,2026-01-27 17:00:31,Avant Arte,13569,twitter,post,photo,Edition;TomasSanchez_TL_26,420,,34,3,0,0,,,,,,,,2016194622826152276
TomasSanchez_TL_26,2026-01-27 17:00:09,Avant Arte,2881852,instagram,story,photo,Edition;TomasSanchez_TL_26,6295,5473,0,,0,0,,6295,491,4826,230,0.11882447,,18328566244169174
TomasSanchez_TL_26,2026-01-27 17:00:02,Avant Arte,2881852,instagram,story,photo,Edition;TomasSanchez_TL_26,4005,3370,1,,1,0,,4005,177,3044,145,0.15955056,,18105993772704827
TomasSanchez_TL_26,2026-01-27 17:00:00,Avant Insiders,73562,instagram,post,carousel,Edition;TomasSanchez_TL_26,2743,1295,39,37,0,1,0,2743,,,,,,18091743881064842
TomasSanchez_TL_26,2026-01-27 17:00:00,Avant Arte,2881852,instagram,post,carousel,Edition;TomasSanchez_TL_26,140509,39295,2447,2158,12,102,153,140509,,,,,,18388427842178362
,2026-01-27 14:02:24,Avant Insiders,73561,instagram,story,photo,Edition;MarinaAbr-1502,690,577,0,,0,1,,690,67,324,11,0.4173913,,17867322672554308
,2026-01-27 14:01:13,Avant Arte,2881699,instagram,story,photo,Edition;MarinaAbr-1502,6292,5460,0,,0,0,,6292,414,5074,107,0.11077559,,18091501675962984
MaurizioC_LE_26,2026-01-26 17:05:18,Avant Insiders,73563,instagram,story,photo,Edition;MaurizioC_LE_26,560,459,1,,1,0,,560,77,349,43,0.1625,,18134886298500681
MaurizioC_LE_26,2026-01-26 17:04:58,Avant Insiders,73563,instagram,story,photo,Edition;MaurizioC_LE_26,673,541,0,,0,1,,673,64,418,3,0.2793462,,17954651607062762
MaurizioC_LE_26,2026-01-26 17:01:00,Avant Arte,2880615,instagram,story,photo,Edition;MaurizioC_LE_26,6437,5635,0,,0,0,,6437,660,4812,283,0.105949976,,18066290510536175
MaurizioC_LE_26,2026-01-26 17:00:37,Avant Arte,2880615,instagram,story,photo,Edition;MaurizioC_LE_26,7035,6143,0,,0,2,,7035,447,5302,127,0.16474769,,18075804302609792
MaurizioC_LE_26,2026-01-26 17:00:01,Avant Arte,13562,twitter,post,photo,Edition;MaurizioC_LE_26,503,,58,7,0,2,,,,,,,,2015832108783325512
MaurizioC_LE_26,2026-01-26 17:00:00,Avant Insiders,73563,instagram,post,carousel,Edition;MaurizioC_LE_26,8361,3927,180,151,5,17,5,8361,,,,,,18373777186093898
MaurizioC_LE_26,2026-01-26 17:00:00,Avant Arte,2880615,instagram,post,carousel,Edition;MaurizioC_LE_26,149772,39617,1285,1102,32,83,59,149772,,,,,,18109053904679615
Pejac_Repeat_26,2026-01-23 13:08:27,Avant Arte,13566,twitter,reply,photo,Edition;Pejac_Repeat_26,214,,9,1,1,0,,,,,,,,2014686669010542619
Pejac_Repeat_26,2026-01-23 13:08:26,Avant Arte,13566,twitter,post,photo,Edition;Pejac_Repeat_26,300,,27,4,2,1,,,,,,,,2014686665789333855
Pejac_Repeat_26,2026-01-23 13:03:48,Avant Insiders,73567,instagram,story,photo,Edition;Pejac_Repeat_26,413,352,0,,0,0,,413,44,290,21,0.14043583,,17847451026625673
Pejac_Repeat_26,2026-01-23 13:03:43,Avant Insiders,73567,instagram,story,photo,Edition;Pejac_Repeat_26,448,364,0,,0,0,,448,18,333,31,0.14732143,,18104816137773411
Pejac_Repeat_26,2026-01-23 13:03:37,Avant Insiders,73567,instagram,story,photo,Edition;Pejac_Repeat_26,527,421,0,,0,0,,527,59,315,12,0.2675522,,18549820081052530
Pejac_Repeat_26,2026-01-23 13:02:37,Avant Insiders,73566,instagram,post,carousel,Edition;Pejac_Repeat_26,5818,2437,123,106,2,7,7,5818,,,,,,17913721671270077
Pejac_Repeat_26,2026-01-23 13:01:31,Avant Arte,2877102,instagram,story,photo,Edition;Pejac_Repeat_26,7243,6615,0,,0,0,,7243,664,5732,141,0.09747342,,18053333654692758
Pejac_Repeat_26,2026-01-23 13:01:19,Avant Arte,2877102,instagram,story,photo,Edition;Pejac_Repeat_26,7778,7028,0,,0,0,,7778,382,6175,187,0.13293906,,18076430441077008
Pejac_Repeat_26,2026-01-23 13:00:59,Avant Arte,2877102,instagram,story,photo,Edition;Pejac_Repeat_26,10273,9117,2,,2,1,,10273,862,6062,75,0.3186995,,17986439930926833
Pejac_Repeat_26,2026-01-23 13:00:36,Avant Arte,2877102,instagram,post,carousel,Edition;Pejac_Repeat_26,223433,59969,2020,1797,11,59,135,223433,,,,,,18413307454186773
Katharina_TL_25,2026-01-22 18:00:08,Avant Arte,13567,twitter,post,photo,Edition;Katharina_TL_25,394,,39,5,0,0,,,,,,,,2014397684984009074
Katharina_TL_25,2026-01-22 14:04:44,Avant Insiders,73557,instagram,story,photo,Edition;Katharina_TL_25,400,335,0,,0,1,,400,45,290,18,0.1175,,18555135634051018
Katharina_TL_25,2026-01-22 14:04:08,Avant Insiders,73557,instagram,story,photo,Edition;Katharina_TL_25,408,350,0,,0,0,,408,13,335,22,0.09313726,,17996788655887088
Katharina_TL_25,2026-01-22 14:03:44,Avant Insiders,73557,instagram,story,photo,Edition;Katharina_TL_25,452,369,0,,0,0,,452,22,332,22,0.16814159,,18094052165303168
Katharina_TL_25,2026-01-22 14:02:23,Avant Insiders,73559,instagram,post,carousel,Edition;Katharina_TL_25,5133,2360,98,78,0,11,9,5133,,,,,,17845575054662704
Katharina_TL_25,2026-01-22 14:02:06,Avant Arte,2876243,instagram,story,photo,Edition;Katharina_TL_25,5390,4785,0,,0,0,,5390,491,4349,71,0.088868275,,18071384444422291
Katharina_TL_25,2026-01-22 14:02:00,Avant Arte,2876243,instagram,story,photo,Edition;Katharina_TL_25,5583,5026,0,,0,0,,5583,203,4763,88,0.094751924,,18038875337753485
Katharina_TL_25,2026-01-22 14:01:48,Avant Arte,2876243,instagram,story,photo,Edition;Katharina_TL_25,6217,5487,0,,0,0,,6217,341,4806,138,0.14991154,,17932870806174270
Katharina_TL_25,2026-01-22 14:01:03,Avant Arte,2876243,instagram,post,carousel,Edition;Katharina_TL_25,160701,34863,1064,874,16,100,64,160701,,,,,,18080331845245990
JohnsonTs_SE_25,2026-01-22 13:00:22,Avant Arte,2876204,instagram,story,photo,Edition;JohnsonTs_SE_25,10255,8572,1,,1,2,,10255,733,4782,71,0.4552901,,18083894798469121
JohnsonTs_SE_25,2026-01-22 13:00:14,Avant Insiders,73555,instagram,story,photo,Edition;JohnsonTs_SE_25,506,407,0,,0,0,,506,50,316,12,0.25296444,,18552969712036548
JoakimOja_LE_25,2026-01-21 17:02:57,Avant Insiders,73552,instagram,story,photo,Edition;JoakimOja_LE_25,617,530,0,,0,0,,617,84,381,6,0.23662885,,18086363750042290
JoakimOja_LE_25,2026-01-21 16:59:26,Avant Arte,2875153,instagram,story,photo,Edition;JoakimOja_LE_25,7952,6844,1,,1,0,,7952,906,5467,129,0.18234406,,18069765830404168
LeeUfan_LE_26,2026-01-21 14:01:25,Avant Arte,2875064,instagram,story,photo,Edition;LeeUfan_LE_26,10188,8667,0,,0,1,,10188,1015,6173,122,0.2824892,,17891500554406820
LeeUfan_LE_26,2026-01-21 14:00:32,Avant Arte,2875064,instagram,collaboration,reel,Edition;LeeUfan_LE_26,60146,39586,888,763,9,42,74,60146,,,,,60146,18002758814839991
ManRay_TL_25,2026-01-20 17:02:59,Avant Insiders,73551,instagram,story,photo,Edition;ManRay_TL_25,774,660,0,,0,0,,774,118,445,11,0.25839794,,18083507162142731
ManRay_TL_25,2026-01-20 17:00:47,Avant Arte,2874289,instagram,story,photo,Edition;ManRay_TL_25,7792,6540,1,,1,0,,7792,862,5294,185,0.18621664,,18034356470754255
ManRay_TL_25,2026-01-20 17:00:01,Avant Arte,13567,twitter,post,photo,Edition;ManRay_TL_25,243,,36,8,1,1,,,,,,,,2013657779438043221
ManRay_TL_25,2026-01-20 17:00:00,Avant Insiders,73551,instagram,post,carousel,Edition;ManRay_TL_25,2667,1162,58,49,2,3,4,2667,,,,,,18050580371468931
ManRay_TL_25,2026-01-20 17:00:00,Avant Arte,2874289,instagram,post,carousel,Edition;ManRay_TL_25,213680,60550,5194,4506,20,203,394,213680,,,,,,17924124582211152
AiWeiwei_SelfPortrait_26,2026-01-20 14:00:06,Avant Arte,2874301,instagram,story,photo,AiWeiwei_SelfPortrait_26;Edition,7096,6129,0,,0,2,,7096,522,5289,130,0.16276775,,17951190602940401
AiWeiwei_SelfPortrait_26,2026-01-20 14:00:01,Avant Arte,13566,twitter,post,photo,AiWeiwei_SelfPortrait_26;Edition,2730,,121,18,0,3,,,,,,,,2013612480350785662
AiWeiwei_SelfPortrait_26,2026-01-20 14:00:00,Avant Arte,2874301,instagram,post,reel,AiWeiwei_SelfPortrait_26;Edition,129186,84654,5073,4065,21,496,491,129186,,,,,129186,18040249790722711
JeanMichel_LE_25,2026-01-20 12:00:10,Avant Arte,2874220,instagram,story,photo,Edition;JeanMichel_LE_25,6875,6097,0,,0,17,,6875,447,5260,129,0.15112728,,18080819972586622
JeanMichel_LE_25,2026-01-20 12:00:02,Avant Arte,13566,twitter,post,photo,Edition;JeanMichel_LE_25,408,,41,6,0,0,,,,,,,,2013582288232079506
JeanMichel_LE_25,2026-01-20 11:59:46,Avant Arte,2874220,instagram,story,photo,Edition;JeanMichel_LE_25,8659,7375,0,,0,16,,8659,676,5266,104,0.30176696,,17912946486280086
FerrariSh_LE_26,2026-01-19 17:00:58,Avant Insiders,73557,instagram,story,photo,Edition;FerrariSh_LE_26,1408,1148,1,,1,1,,1408,121,590,9,0.48863637,,18091013221956330
FerrariSh_LE_26,2026-01-19 17:00:08,Avant Arte,2873600,instagram,story,photo,Edition;FerrariSh_LE_26,16902,14442,1,,1,1,,16902,1807,9750,113,0.30954915,,18335617048208011
JoakimOja_LE_25,2026-01-14 17:01:07,Avant Arte,2868734,instagram,story,photo,Edition;JoakimOja_LE_25,11860,10639,1,,1,0,,11860,1327,8074,200,0.19047217,,18035885522535460
JoakimOja_LE_25,2026-01-14 17:00:00,Avant Insiders,73568,instagram,post,reel,Edition;JoakimOja_LE_25,2098,1641,37,32,1,1,3,2098,,,,,2098,18307086130253910
JoakimOja_LE_25,2026-01-14 16:59:41,Avant Insiders,73568,instagram,story,photo,Edition;JoakimOja_LE_25,764,644,0,,0,0,,764,78,453,7,0.2958115,,18080329909985445
JohnsonTs_SE_25,2026-01-14 13:00:02,Avant Arte,2868618,instagram,story,photo,Edition;JohnsonTs_SE_25,22012,17028,2,,2,5,,22012,1454,9290,203,0.50268036,,18101655433864762
JohnsonTs_SE_25,2026-01-14 13:00:00,Avant Arte,2868618,instagram,post,carousel,Edition;JohnsonTs_SE_25,259189,96835,4185,3649,24,316,161,259189,,,,,,17970208308002979
,2026-01-13 17:01:54,Avant Insiders,73567,instagram,story,photo,Edition;MarinaAbr-1502,1084,876,0,,0,0,,1084,132,613,16,0.29797047,,17982306023949372
,2026-01-13 17:00:40,Avant Arte,2868008,instagram,story,photo,Edition;MarinaAbr-1502,39902,31597,2,,2,6,,39902,2653,14823,230,0.55626285,,18104424928701190
,2026-01-13 17:00:03,Avant Arte,2868008,instagram,collaboration,carousel,Edition;MarinaAbr-1502,882555,256189,22797,19989,209,1220,1134,882555,,,,,,18003372758841046
,2026-01-13 17:00:02,Avant Arte,13581,twitter,post,photo,Edition;MarinaAbr-1502,662,,34,6,0,1,,,,,,,,2011121069793431920
,2026-01-13 17:00:00,Avant Insiders,73567,instagram,post,carousel,Edition;MarinaAbr-1502,4453,1815,78,67,1,7,2,4453,,,,,,18092172463785350
MaurizioC_LE_26,2026-01-09 17:00:21,Avant Arte,2866634,instagram,story,photo,Edition;MaurizioC_LE_26,15990,13766,1,,1,4,,15990,1717,9462,119,0.2934334,,18100229068868144
MaurizioC_LE_26,2026-01-09 17:00:00,Avant Arte,13575,twitter,post,photo,Edition;MaurizioC_LE_26,326,,43,3,0,0,,,,,,,,2009671511133827222
FerrariSh_LE_26,2026-01-08 17:01:54,Avant Insiders,73561,instagram,story,photo,Edition;FerrariSh_LE_26,568,458,0,,0,0,,568,69,337,32,0.22887324,,17907450936320648
FerrariSh_LE_26,2026-01-08 17:00:00,Avant Arte,13579,twitter,post,photo,Edition;FerrariSh_LE_26,280,,26,5,0,0,,,,,,,,2009309122869776832
FerrariSh_LE_26,2026-01-08 17:00:00,Avant Insiders,73561,instagram,post,carousel,Edition;FerrariSh_LE_26,3791,1815,69,56,4,4,4,3791,,,,,,17922688260211506
FerrariSh_LE_26,2026-01-08 17:00:00,Avant Arte,2866537,instagram,post,carousel,Edition;FerrariSh_LE_26,140227,33173,1158,1021,10,31,93,140227,,,,,,18235561663306405
FerrariSh_LE_26,2026-01-08 16:59:43,Avant Arte,2866537,instagram,story,photo,Edition;FerrariSh_LE_26,9686,8396,1,,1,3,,9686,1021,6514,166,0.20493495,,17867180949541023
LeeUfan_LE_26,2026-01-08 14:09:28,Avant Insiders,73567,instagram,story,photo,Edition;LeeUfan_LE_26,577,449,2,,2,0,,577,61,344,11,0.27902946,,18062347652277257
LeeUfan_LE_26,2026-01-08 14:00:02,Avant Arte,13580,twitter,post,photo,Edition;LeeUfan_LE_26,296,,44,8,0,0,,,,,,,,2009263832762343922
LeeUfan_LE_26,2026-01-08 14:00:00,Avant Insiders,73568,instagram,post,reel,Edition;LeeUfan_LE_26,5103,3751,176,132,7,21,16,5103,,,,,5103,18066440591440677
LeeUfan_LE_26,2026-01-08 14:00:00,Avant Arte,2866569,instagram,post,carousel,Edition;LeeUfan_LE_26,166459,44577,1585,1375,13,73,113,166459,,,,,,17992925498908895
LeeUfan_LE_26,2026-01-08 13:59:25,Avant Arte,2866569,instagram,story,photo,Edition;LeeUfan_LE_26,10872,9588,2,,2,2,,10872,1148,6601,94,0.27860558,,18308198197254098
