campaign_name,spend_date,impressions,reach,link_clicks,spend
HankWilli_onlybond_24 · Purchases,2024-08-24,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-08-24,0,0,0,0
Magdalena_Mouse_24 · Purchases,2024-08-24,0,0,0,0
HankWilli_onlybond_24 · Purchases,2024-08-23,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-08-23,0,0,0,0
Magdalena_Mouse_24 · Purchases,2024-08-23,0,0,0,0
Magdalena_Mouse_24 · Purchases,2024-08-22,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-08-22,0,0,0,0
HankWilli_onlybond_24 · Purchases,2024-08-22,0,0,0,0
HankWilli_onlybond_24 · Purchases,2024-08-21,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-08-21,0,0,0,0
Magdalena_Mouse_24 · Purchases,2024-08-21,0,0,0,0
HankWilli_onlybond_24 · Purchases,2024-08-20,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-08-20,0,0,0,0
Magdalena_Mouse_24 · Purchases,2024-08-20,0,0,0,0
HankWilli_onlybond_24 · Purchases,2024-08-19,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-08-19,0,0,0,0
Magdalena_Mouse_24 · Purchases,2024-08-19,0,0,0,0
HankWilli_onlybond_24 · Purchases,2024-08-18,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-08-18,0,0,0,0
Magdalena_Mouse_24 · Purchases,2024-08-18,0,0,0,0
HankWilli_onlybond_24 · Purchases,2024-08-17,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-08-17,0,0,0,0
Magdalena_Mouse_24 · Purchases,2024-08-17,0,0,0,0
HankWilli_onlybond_24 · Purchases,2024-08-16,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-08-16,0,0,0,0
Magdalena_Mouse_24 · Purchases,2024-08-16,0,0,0,0
HankWilli_onlybond_24 · Purchases,2024-08-15,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-08-15,0,0,0,0
Magdalena_Mouse_24 · Purchases,2024-08-15,0,0,0,0
HankWilli_onlybond_24 · Purchases,2024-08-14,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-08-14,0,0,0,0
Magdalena_Mouse_24 · Purchases,2024-08-14,0,0,0,0
HankWilli_onlybond_24 · Purchases,2024-08-13,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-08-13,0,0,0,0
Magdalena_Mouse_24 · Purchases,2024-08-13,0,0,0,0
HankWilli_onlybond_24 · Purchases,2024-08-12,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-08-12,0,0,0,0
Magdalena_Mouse_24 · Purchases,2024-08-12,0,0,0,0
HankWilli_onlybond_24 · Purchases,2024-08-11,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-08-11,0,0,0,0
Magdalena_Mouse_24 · Purchases,2024-08-11,0,0,0,0
HankWilli_onlybond_24 · Purchases,2024-08-10,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-08-10,0,0,0,0
Magdalena_Mouse_24 · Purchases,2024-08-10,0,0,0,0
HankWilli_onlybond_24 · Purchases,2024-08-09,93352,0,1312,2141.25
HankWilli_onlybond_24 · Sign ups,2024-08-09,0,0,0,0
Magdalena_Mouse_24 · Purchases,2024-08-09,0,0,0,0
HankWilli_onlybond_24 · Purchases,2024-08-08,82661,0,1381,1784.5
HankWilli_onlybond_24 · Sign ups,2024-08-08,0,0,0,0
Magdalena_Mouse_24 · Purchases,2024-08-08,0,0,0,0
HankWilli_onlybond_24 · Purchases,2024-08-07,31101,0,558,449.37
HankWilli_onlybond_24 · Sign ups,2024-08-07,28212,0,313,407.19
Magdalena_Mouse_24 · Purchases,2024-08-07,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-08-06,41959,0,419,626.55
Magdalena_Mouse_24 · Purchases,2024-08-06,14646,0,118,79.99
HankWilli_onlybond_24 · Sign ups,2024-08-05,18225,0,157,289.64
Magdalena_Mouse_24 · Purchases,2024-08-05,34427,0,209,153.76
HankWilli_onlybond_24 · Sign ups,2024-08-04,15938,0,164,310.96
Magdalena_Mouse_24 · Purchases,2024-08-04,22945,0,183,148.93
HankWilli_onlybond_24 · Sign ups,2024-08-03,19584,0,170,360.49
Magdalena_Mouse_24 · Purchases,2024-08-03,15951,0,137,100.03
HankWilli_onlybond_24 · Sign ups,2024-08-02,25688,0,229,450.69
Magdalena_Mouse_24 · Purchases,2024-08-02,6780,0,43,30.64
HankWilli_onlybond_24 · Sign ups,2024-08-01,33486,0,327,564.29
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-31,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-07-31,44465,0,486,674.97
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-30,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-07-30,42376,0,572,700.23
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-29,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-07-29,41239,0,546,708.06
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-28,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-07-28,34067,0,555,732.53
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-27,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-07-27,25720,0,382,473.47
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-26,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-07-26,27043,0,629,491.63
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-25,0,0,0,0
HankWilli_onlybond_24 · Sign ups,2024-07-25,6895,0,70,103.49
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-24,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-07-24,0,0,0,0
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-23,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-07-23,0,0,0,0
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-22,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-07-22,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-07-22,0,0,0,0
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-21,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-07-21,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-07-21,0,0,0,0
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-20,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-07-20,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-07-20,0,0,0,0
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-19,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-07-19,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-07-19,0,0,0,0
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-18,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-07-18,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-07-18,0,0,0,0
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-17,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-07-17,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-07-17,0,0,0,0
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-16,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-07-16,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-07-16,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-07-15,0,0,0,0
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-15,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-07-15,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-07-15,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-07-14,0,0,0,0
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-14,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-07-14,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-07-14,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-07-13,0,0,0,0
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-13,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-07-13,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-07-13,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-07-12,0,0,0,0
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-12,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-07-12,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-07-12,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-07-11,0,0,0,0
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-11,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-07-11,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-07-11,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-07-10,0,0,0,0
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-10,0,0,0,0
MIWAKOMAT_JUN24  · Purchases,2024-07-10,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-07-10,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-07-10,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-07-09,0,0,0,0
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-09,0,0,0,0
MIWAKOMAT_JUN24  · Purchases,2024-07-09,0,0,0,0
MIWAKOMAT_JUN24  · Sign-ups,2024-07-09,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-07-09,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-07-09,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-07-08,0,0,0,0
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-08,0,0,0,0
MIWAKOMAT_JUN24  · Purchases,2024-07-08,0,0,0,0
MIWAKOMAT_JUN24  · Sign-ups,2024-07-08,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-07-08,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-07-08,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-07-07,0,0,0,0
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-07,0,0,0,0
MIWAKOMAT_JUN24  · Purchases,2024-07-07,0,0,0,0
MIWAKOMAT_JUN24  · Sign-ups,2024-07-07,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-07-07,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-07-07,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-07-06,0,0,0,0
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-06,0,0,0,0
MIWAKOMAT_JUN24  · Purchases,2024-07-06,0,0,0,0
MIWAKOMAT_JUN24  · Sign-ups,2024-07-06,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-07-06,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-07-06,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-07-05,0,0,0,0
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-05,0,0,0,0
MIWAKOMAT_JUN24  · Purchases,2024-07-05,0,0,0,0
MIWAKOMAT_JUN24  · Sign-ups,2024-07-05,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-07-05,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-07-05,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-07-04,0,0,0,0
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-04,0,0,0,0
MIWAKOMAT_JUN24  · Purchases,2024-07-04,0,0,0,0
MIWAKOMAT_JUN24  · Sign-ups,2024-07-04,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-07-04,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-07-04,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-07-03,0,0,0,0
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-03,29142,0,397,357.35
MIWAKOMAT_JUN24  · Purchases,2024-07-03,0,0,0,0
MIWAKOMAT_JUN24  · Sign-ups,2024-07-03,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-07-03,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-07-03,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-07-02,0,0,0,0
GabrielMo_DoubleTL_24 · Sign-ups,2024-07-02,22442,0,310,261.34
MIWAKOMAT_JUN24  · Purchases,2024-07-02,0,0,0,0
MIWAKOMAT_JUN24  · Sign-ups,2024-07-02,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-07-02,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-07-02,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-07-01,0,0,0,0
MIWAKOMAT_JUN24  · Purchases,2024-07-01,0,0,0,0
MIWAKOMAT_JUN24  · Sign-ups,2024-07-01,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-07-01,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-07-01,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-06-30,0,0,0,0
MIWAKOMAT_JUN24  · Purchases,2024-06-30,0,0,0,0
MIWAKOMAT_JUN24  · Sign-ups,2024-06-30,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-06-30,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-06-30,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-06-29,0,0,0,0
MIWAKOMAT_JUN24  · Purchases,2024-06-29,0,0,0,0
MIWAKOMAT_JUN24  · Sign-ups,2024-06-29,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-06-29,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-06-29,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-06-28,0,0,0,0
MIWAKOMAT_JUN24  · Purchases,2024-06-28,0,0,0,0
MIWAKOMAT_JUN24  · Sign-ups,2024-06-28,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-06-28,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-06-28,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-06-27,0,0,0,0
MIWAKOMAT_JUN24  · Purchases,2024-06-27,0,0,0,0
MIWAKOMAT_JUN24  · Sign-ups,2024-06-27,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-06-27,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-06-27,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-06-26,0,0,0,0
MIWAKOMAT_JUN24  · Purchases,2024-06-26,0,0,0,0
MIWAKOMAT_JUN24  · Sign-ups,2024-06-26,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-06-26,70119,0,1657,2392.51
Mickalene_MayaInter_24 · Sign ups,2024-06-26,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-06-25,0,0,0,0
MIWAKOMAT_JUN24  · Purchases,2024-06-25,0,0,0,0
MIWAKOMAT_JUN24  · Sign-ups,2024-06-25,0,0,0,0
Mickalene_MayaInter_24 · Purchases,2024-06-25,34556,0,934,866.3
Mickalene_MayaInter_24 · Sign ups,2024-06-25,24828,0,340,397.92
Mickalene_MayaInter_24 · Sign ups,2024-06-24,67161,0,901,1206.37
MIWAKOMAT_JUN24  · Purchases,2024-06-24,0,0,0,0
MIWAKOMAT_JUN24  · Sign-ups,2024-06-24,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-06-24,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-06-23,0,0,0,0
MIWAKOMAT_JUN24  · Purchases,2024-06-23,0,0,0,0
MIWAKOMAT_JUN24  · Sign-ups,2024-06-23,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-06-23,62756,0,928,1250.33
EddieMart_Scaffold_24 · Purchases,2024-06-22,0,0,0,0
MIWAKOMAT_JUN24  · Purchases,2024-06-22,0,0,0,0
MIWAKOMAT_JUN24  · Sign-ups,2024-06-22,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-06-22,62012,0,849,1190.07
EddieMart_Scaffold_24 · Purchases,2024-06-21,0,0,0,0
MIWAKOMAT_JUN24  · Purchases,2024-06-21,0,0,0,0
MIWAKOMAT_JUN24  · Sign-ups,2024-06-21,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-06-21,53358,0,923,1065.44
MIWAKOMAT_JUN24  · Sign-ups,2024-06-20,0,0,0,0
MIWAKOMAT_JUN24  · Purchases,2024-06-20,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-06-20,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-06-20,59413,0,962,1035.01
EddieMart_Scaffold_24 · Purchases,2024-06-19,0,0,0,0
MIWAKOMAT_JUN24  · Purchases,2024-06-19,0,0,0,0
MIWAKOMAT_JUN24  · Sign-ups,2024-06-19,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-06-19,52378,0,918,891.1
EddieMart_Scaffold_24 · Purchases,2024-06-18,4479,0,26,49.86
MIWAKOMAT_JUN24  · Purchases,2024-06-18,0,0,0,0
MIWAKOMAT_JUN24  · Sign-ups,2024-06-18,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-06-18,46480,0,1084,691.05
EddieMart_Scaffold_24 · Purchases,2024-06-17,17759,0,58,122.41
MIWAKOMAT_JUN24  · Purchases,2024-06-17,0,0,0,0
MIWAKOMAT_JUN24  · Sign-ups,2024-06-17,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-06-17,32469,0,1104,489.89
EddieMart_Scaffold_24 · Purchases,2024-06-16,0,0,0,0
MIWAKOMAT_JUN24  · Purchases,2024-06-16,0,0,0,0
MIWAKOMAT_JUN24  · Sign-ups,2024-06-16,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-06-16,34140,0,1626,472.53
MIWAKOMAT_JUN24  · Purchases,2024-06-15,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-06-15,9961,0,103,71.69
MIWAKOMAT_JUN24  · Sign-ups,2024-06-15,0,0,0,0
Mickalene_MayaInter_24 · Sign ups,2024-06-15,17269,0,637,281.22
EddieMart_Scaffold_24 · Purchases,2024-06-14,15605,0,108,98.7
MIWAKOMAT_JUN24  · Purchases,2024-06-14,0,0,0,0
MIWAKOMAT_JUN24  · Sign-ups,2024-06-14,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-06-13,15838,0,122,98.77
MIWAKOMAT_JUN24  · Purchases,2024-06-13,25134,0,759,273.35
MIWAKOMAT_JUN24  · Sign-ups,2024-06-13,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-06-12,18088,0,130,96.14
MIWAKOMAT_JUN24  · Purchases,2024-06-12,51803,0,1246,497.78
MIWAKOMAT_JUN24  · Sign-ups,2024-06-12,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-06-11,19229,0,161,97.7
MIWAKOMAT_JUN24  · Purchases,2024-06-11,28092,0,404,276.55
MIWAKOMAT_JUN24  · Sign-ups,2024-06-11,27246,0,215,232.64
EddieMart_Scaffold_24 · Purchases,2024-06-10,15853,0,119,109.01
MIWAKOMAT_JUN24  · Sign-ups,2024-06-10,92695,0,557,754.43
EddieMart_Scaffold_24 · Purchases,2024-06-09,9334,0,79,103.24
MIWAKOMAT_JUN24  · Sign-ups,2024-06-09,80178,0,533,726.46
EddieMart_Scaffold_24 · Purchases,2024-06-08,13206,0,114,145.42
MIWAKOMAT_JUN24  · Sign-ups,2024-06-08,98309,0,804,819.42
EddieMart_Scaffold_24 · Purchases,2024-06-07,12337,0,98,144.42
MIWAKOMAT_JUN24  · Sign-ups,2024-06-07,164952,0,1369,1143.02
EddieMart_Scaffold_24 · Purchases,2024-06-06,12300,0,94,143.29
MIWAKOMAT_JUN24  · Sign-ups,2024-06-06,62568,0,506,535.88
EddieMart_Scaffold_24 · Purchases,2024-06-05,8413,0,86,98.03
EddieMart_Scaffold_24 · Purchases,2024-06-04,8522,0,78,99.93
EddieMart_Scaffold_24 · Purchases,2024-06-03,7417,0,50,83.67
EddieMart_Scaffold_24 · Purchases,2024-06-02,5306,0,68,56.58
EddieMart_Scaffold_24 · Purchases,2024-06-01,4262,0,59,50.79
EddieMart_Scaffold_24 · Purchases,2024-05-31,4812,0,49,50.05
EddieMart_Scaffold_24 · Purchases,2024-05-30,4367,0,48,49.88
Boosting for Views,2024-05-29,397711,0,1,9.12
EddieMart_Scaffold_24 · Purchases,2024-05-29,4873,0,57,48.83
JRMILANAPR · Purchases,2024-05-29,0,0,0,0
Boosting for Views,2024-05-28,173449,0,1,4.67
EddieMart_Scaffold_24 · Purchases,2024-05-28,4915,0,61,50.51
JRMILANAPR · Purchases,2024-05-28,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-05-27,4371,0,61,52.34
JRMILANAPR · Purchases,2024-05-27,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-05-26,3762,0,55,47.59
JRMILANAPR · Purchases,2024-05-26,0,0,0,0
JRMILANAPR · Sign-ups,2024-05-26,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-05-25,3768,0,41,43.08
JRMILANAPR · Purchases,2024-05-25,0,0,0,0
JRMILANAPR · Sign-ups,2024-05-25,0,0,0,0
EddieMart_Scaffold_24 · Purchases,2024-05-24,1396,0,16,13.79
JRMILANAPR · Purchases,2024-05-24,0,0,0,0
JRMILANAPR · Sign-ups,2024-05-24,0,0,0,0
JRMILANAPR · Purchases,2024-05-23,0,0,0,0
JRMILANAPR · Sign-ups,2024-05-23,0,0,0,0
JRMILANAPR · Purchases,2024-05-22,0,0,0,0
JRMILANAPR · Sign-ups,2024-05-22,0,0,0,0
JRMILANAPR · Purchases,2024-05-21,0,0,0,0
JRMILANAPR · Sign-ups,2024-05-21,0,0,0,0
JRMILANAPR · Purchases,2024-05-20,0,0,0,0
JRMILANAPR · Sign-ups,2024-05-20,0,0,0,0
JRMILANAPR · Purchases,2024-05-19,0,0,0,0
JRMILANAPR · Sign-ups,2024-05-19,0,0,0,0
JRMILANAPR · Purchases,2024-05-18,0,0,0,0
JRMILANAPR · Sign-ups,2024-05-18,0,0,0,0
JRMILANAPR · Purchases,2024-05-17,0,0,0,0
JRMILANAPR · Sign-ups,2024-05-17,0,0,0,0
JRMILANAPR · Purchases,2024-05-16,0,0,0,0
JRMILANAPR · Sign-ups,2024-05-16,0,0,0,0
JRMILANAPR · Purchases,2024-05-15,0,0,0,0
JRMILANAPR · Sign-ups,2024-05-15,0,0,0,0
JRMILANAPR · Purchases,2024-05-14,0,0,0,0
JRMILANAPR · Sign-ups,2024-05-14,0,0,0,0
JRMILANAPR · Purchases,2024-05-13,0,0,0,0
JRMILANAPR · Sign-ups,2024-05-13,0,0,0,0
JRMILANAPR · Purchases,2024-05-12,0,0,0,0
JRMILANAPR · Sign-ups,2024-05-12,0,0,0,0
JRMILANAPR · Purchases,2024-05-11,0,0,0,0
JRMILANAPR · Sign-ups,2024-05-11,0,0,0,0
RUSCHAACTU · Purchases,2024-05-11,0,0,0,0
RUSCHAACTU · Purchases – Replacement,2024-05-11,0,0,0,0
JRMILANAPR · Purchases,2024-05-10,0,0,0,0
JRMILANAPR · Sign-ups,2024-05-10,0,0,0,0
RUSCHAACTU · Purchases,2024-05-10,0,0,0,0
RUSCHAACTU · Purchases – Replacement,2024-05-10,0,0,0,0
JRMILANAPR · Purchases,2024-05-09,0,0,0,0
JRMILANAPR · Sign-ups,2024-05-09,0,0,0,0
RUSCHAACTU · Purchases,2024-05-09,0,0,0,0
RUSCHAACTU · Purchases – Replacement,2024-05-09,0,0,0,0
RUSCHAACTU · Sign-ups,2024-05-09,0,0,0,0
JRMILANAPR · Purchases,2024-05-08,0,0,0,0
JRMILANAPR · Sign-ups,2024-05-08,0,0,0,0
RUSCHAACTU · Purchases,2024-05-08,0,0,0,0
RUSCHAACTU · Purchases – Replacement,2024-05-08,0,0,0,0
RUSCHAACTU · Sign-ups,2024-05-08,0,0,0,0
JRMILANAPR · Purchases,2024-05-07,0,0,0,0
JRMILANAPR · Sign-ups,2024-05-07,0,0,0,0
RUSCHAACTU · Purchases,2024-05-07,0,0,0,0
RUSCHAACTU · Purchases – Replacement,2024-05-07,0,0,0,0
RUSCHAACTU · Sign-ups,2024-05-07,0,0,0,0
JRMILANAPR · Purchases,2024-05-06,0,0,0,0
JRMILANAPR · Sign-ups,2024-05-06,0,0,0,0
RUSCHAACTU · Purchases,2024-05-06,0,0,0,0
RUSCHAACTU · Purchases – Replacement,2024-05-06,0,0,0,0
RUSCHAACTU · Sign-ups,2024-05-06,0,0,0,0
JRMILANAPR · Purchases,2024-05-05,0,0,0,0
JRMILANAPR · Sign-ups,2024-05-05,0,0,0,0
RUSCHAACTU · Purchases,2024-05-05,0,0,0,0
RUSCHAACTU · Purchases – Replacement,2024-05-05,0,0,0,0
RUSCHAACTU · Sign-ups,2024-05-05,0,0,0,0
JRMILANAPR · Purchases,2024-05-04,0,0,0,0
JRMILANAPR · Sign-ups,2024-05-04,0,0,0,0
RUSCHAACTU · Purchases,2024-05-04,0,0,0,0
RUSCHAACTU · Purchases – Replacement,2024-05-04,0,0,0,0
RUSCHAACTU · Sign-ups,2024-05-04,0,0,0,0
JRMILANAPR · Purchases,2024-05-03,0,0,0,0
JRMILANAPR · Sign-ups,2024-05-03,0,0,0,0
RUSCHAACTU · Purchases,2024-05-03,0,0,0,0
RUSCHAACTU · Purchases – Replacement,2024-05-03,0,0,0,0
RUSCHAACTU · Sign-ups,2024-05-03,0,0,0,0
JRMILANAPR · Purchases,2024-05-02,290,0,2,2.47
JRMILANAPR · Sign-ups,2024-05-02,0,0,0,0
RUSCHAACTU · Purchases,2024-05-02,0,0,0,0
RUSCHAACTU · Sign-ups,2024-05-02,0,0,0,0
JRMILANAPR · Purchases,2024-05-01,246142,0,1770,1878.99
JRMILANAPR · Sign-ups,2024-05-01,0,0,0,0
RUSCHAACTU · Purchases,2024-05-01,0,0,0,0
RUSCHAACTU · Sign-ups,2024-05-01,0,0,0,0
JRMILANAPR · Purchases,2024-04-30,147206,0,860,1022.16
JRMILANAPR · Sign-ups,2024-04-30,41966,0,437,332.6
RUSCHAACTU · Purchases,2024-04-30,0,0,0,0
RUSCHAACTU · Purchases – Replacement,2024-04-30,0,0,0,0
RUSCHAACTU · Sign-ups,2024-04-30,0,0,0,0
JRMILANAPR · Sign-ups,2024-04-29,101514,0,1118,706.7
RUSCHAACTU · Purchases,2024-04-29,0,0,0,0
RUSCHAACTU · Purchases – Replacement,2024-04-29,0,0,0,0
RUSCHAACTU · Sign-ups,2024-04-29,0,0,0,0
JRMILANAPR · Sign-ups,2024-04-28,165850,0,2131,1118.85
RUSCHAACTU · Purchases,2024-04-28,0,0,0,0
RUSCHAACTU · Purchases – Replacement,2024-04-28,0,0,0,0
RUSCHAACTU · Sign-ups,2024-04-28,0,0,0,0
JRMILANAPR · Sign-ups,2024-04-27,154200,0,1997,1094.85
RUSCHAACTU · Purchases,2024-04-27,0,0,0,0
RUSCHAACTU · Purchases – Replacement,2024-04-27,0,0,0,0
RUSCHAACTU · Sign-ups,2024-04-27,0,0,0,0
JRMILANAPR · Sign-ups,2024-04-26,129621,0,1415,950.35
RUSCHAACTU · Purchases,2024-04-26,0,0,0,0
RUSCHAACTU · Purchases – Replacement,2024-04-26,0,0,0,0
RUSCHAACTU · Sign-ups,2024-04-26,0,0,0,0
JRMILANAPR · Sign-ups,2024-04-25,54216,0,531,420.95
RUSCHAACTU · Purchases,2024-04-25,0,0,0,0
RUSCHAACTU · Purchases – Replacement,2024-04-25,0,0,0,0
